,Baseline‑Full,‑GlobalLocal,ConstantQ‑Only,Scalogram‑Only,‑CausalAtt
0,0.9573934837092731,0.9643652561247216,0.9383259911894273,0.9419642857142857,0.9532293986636972
1,0.933184855233853,0.9443207126948775,0.9427312775330396,0.9419642857142857,0.933184855233853
2,0.9443207126948775,0.9599109131403119,0.9118942731277533,0.8705357142857143,0.9465478841870824
